Date,Point.Forecast
2/26/23 23:59,568.7908641
2/27/23 23:59,569.3997119
2/28/23 23:59,570.0085597
3/1/23 23:59,570.6174075
3/2/23 23:59,571.2262554
3/3/23 23:59,571.8351032
3/4/23 23:59,572.443951
3/5/23 23:59,573.0527988
3/6/23 23:59,573.6616466
3/7/23 23:59,574.2704944
3/8/23 23:59,574.8793422
3/9/23 23:59,575.48819
3/10/23 23:59,576.0970378
3/11/23 23:59,576.7058856
3/12/23 23:59,577.3147334
3/13/23 23:59,577.9235812
3/14/23 23:59,578.532429
3/15/23 23:59,579.1412769
3/16/23 23:59,579.7501247
3/17/23 23:59,580.3589725
3/18/23 23:59,580.9678203
3/19/23 23:59,581.5766681
3/20/23 23:59,582.1855159
3/21/23 23:59,582.7943637
3/22/23 23:59,583.4032115
3/23/23 23:59,584.0120593
3/24/23 23:59,584.6209071
3/25/23 23:59,585.2297549
3/26/23 23:59,585.8386027
3/27/23 23:59,586.4474505
3/28/23 23:59,587.0562984
3/29/23 23:59,587.6651462
3/30/23 23:59,588.273994
3/31/23 23:59,588.8828418
4/1/23 23:59,589.4916896
4/2/23 23:59,590.1005374
4/3/23 23:59,590.7093852
4/4/23 23:59,591.318233
4/5/23 23:59,591.9270808
4/6/23 23:59,592.5359286
4/7/23 23:59,593.1447764
4/8/23 23:59,593.7536242
4/9/23 23:59,594.362472
4/10/23 23:59,594.9713198
4/11/23 23:59,595.5801677
4/12/23 23:59,596.1890155
4/13/23 23:59,596.7978633
4/14/23 23:59,597.4067111
4/15/23 23:59,598.0155589
4/16/23 23:59,598.6244067
4/17/23 23:59,599.2332545
4/18/23 23:59,599.8421023
4/19/23 23:59,600.4509501
4/20/23 23:59,601.0597979
4/21/23 23:59,601.6686457
4/22/23 23:59,602.2774935
4/23/23 23:59,602.8863413
4/24/23 23:59,603.4951892
4/25/23 23:59,604.104037
4/26/23 23:59,604.7128848
4/27/23 23:59,605.3217326
4/28/23 23:59,605.9305804
4/29/23 23:59,606.5394282
4/30/23 23:59,607.148276
5/1/23 23:59,607.7571238
5/2/23 23:59,608.3659716
5/3/23 23:59,608.9748194
5/4/23 23:59,609.5836672
5/5/23 23:59,610.192515
5/6/23 23:59,610.8013628
5/7/23 23:59,611.4102107
5/8/23 23:59,612.0190585
5/9/23 23:59,612.6279063
5/10/23 23:59,613.2367541
5/11/23 23:59,613.8456019
5/12/23 23:59,614.4544497
5/13/23 23:59,615.0632975
5/14/23 23:59,615.6721453
5/15/23 23:59,616.2809931
5/16/23 23:59,616.8898409
5/17/23 23:59,617.4986887
5/18/23 23:59,618.1075365
5/19/23 23:59,618.7163843
5/20/23 23:59,619.3252322
5/21/23 23:59,619.93408
5/22/23 23:59,620.5429278
5/23/23 23:59,621.1517756
5/24/23 23:59,621.7606234
5/25/23 23:59,622.3694712
5/26/23 23:59,622.978319
5/27/23 23:59,623.5871668
5/28/23 23:59,624.1960146
5/29/23 23:59,624.8048624
5/30/23 23:59,625.4137102
5/31/23 23:59,626.022558
6/1/23 23:59,626.6314058
6/2/23 23:59,627.2402537
6/3/23 23:59,627.8491015
6/4/23 23:59,628.4579493
6/5/23 23:59,629.0667971
6/6/23 23:59,629.6756449
6/7/23 23:59,630.2844927
6/8/23 23:59,630.8933405
6/9/23 23:59,631.5021883
6/10/23 23:59,632.1110361
6/11/23 23:59,632.7198839
6/12/23 23:59,633.3287317
6/13/23 23:59,633.9375795
6/14/23 23:59,634.5464273
6/15/23 23:59,635.1552752
6/16/23 23:59,635.764123
6/17/23 23:59,636.3729708
6/18/23 23:59,636.9818186
6/19/23 23:59,637.5906664
6/20/23 23:59,638.1995142
6/21/23 23:59,638.808362
6/22/23 23:59,639.4172098
6/23/23 23:59,640.0260576
6/24/23 23:59,640.6349054
6/25/23 23:59,641.2437532
6/26/23 23:59,641.852601
6/27/23 23:59,642.4614488
6/28/23 23:59,643.0702967
6/29/23 23:59,643.6791445
6/30/23 23:59,644.2879923
7/1/23 23:59,644.8968401
7/2/23 23:59,645.5056879
7/3/23 23:59,646.1145357
7/4/23 23:59,646.7233835
7/5/23 23:59,647.3322313
7/6/23 23:59,647.9410791
7/7/23 23:59,648.5499269
7/8/23 23:59,649.1587747
7/9/23 23:59,649.7676225
7/10/23 23:59,650.3764703
7/11/23 23:59,650.9853182
7/12/23 23:59,651.594166
7/13/23 23:59,652.2030138
7/14/23 23:59,652.8118616
7/15/23 23:59,653.4207094
7/16/23 23:59,654.0295572
7/17/23 23:59,654.638405
7/18/23 23:59,655.2472528
7/19/23 23:59,655.8561006
7/20/23 23:59,656.4649484
7/21/23 23:59,657.0737962
7/22/23 23:59,657.682644
7/23/23 23:59,658.2914918
7/24/23 23:59,658.9003397
7/25/23 23:59,659.5091875
7/26/23 23:59,660.1180353
7/27/23 23:59,660.7268831
7/28/23 23:59,661.3357309
7/29/23 23:59,661.9445787
7/30/23 23:59,662.5534265
7/31/23 23:59,663.1622743
8/1/23 23:59,663.7711221
8/2/23 23:59,664.3799699
8/3/23 23:59,664.9888177
8/4/23 23:59,665.5976655
8/5/23 23:59,666.2065133
8/6/23 23:59,666.8153612
8/7/23 23:59,667.424209
8/8/23 23:59,668.0330568
8/9/23 23:59,668.6419046
8/10/23 23:59,669.2507524
8/11/23 23:59,669.8596002
8/12/23 23:59,670.468448
8/13/23 23:59,671.0772958
8/14/23 23:59,671.6861436
8/15/23 23:59,672.2949914
8/16/23 23:59,672.9038392
8/17/23 23:59,673.512687
8/18/23 23:59,674.1215348
8/19/23 23:59,674.7303827
8/20/23 23:59,675.3392305
8/21/23 23:59,675.9480783
8/22/23 23:59,676.5569261
8/23/23 23:59,677.1657739
8/24/23 23:59,677.7746217
8/25/23 23:59,678.3834695
8/26/23 23:59,678.9923173
8/27/23 23:59,679.6011651
8/28/23 23:59,680.2100129
8/29/23 23:59,680.8188607
8/30/23 23:59,681.4277085
8/31/23 23:59,682.0365563
9/1/23 23:59,682.6454042
9/2/23 23:59,683.254252
9/3/23 23:59,683.8630998
9/4/23 23:59,684.4719476
9/5/23 23:59,685.0807954
9/6/23 23:59,685.6896432
9/7/23 23:59,686.298491
9/8/23 23:59,686.9073388
9/9/23 23:59,687.5161866
9/10/23 23:59,688.1250344
9/11/23 23:59,688.7338822
9/12/23 23:59,689.34273
9/13/23 23:59,689.9515778
9/14/23 23:59,690.5604257
9/15/23 23:59,691.1692735
9/16/23 23:59,691.7781213
9/17/23 23:59,692.3869691
9/18/23 23:59,692.9958169
9/19/23 23:59,693.6046647
9/20/23 23:59,694.2135125
9/21/23 23:59,694.8223603
9/22/23 23:59,695.4312081
9/23/23 23:59,696.0400559
9/24/23 23:59,696.6489037
9/25/23 23:59,697.2577515
9/26/23 23:59,697.8665993
9/27/23 23:59,698.4754472
9/28/23 23:59,699.084295
9/29/23 23:59,699.6931428
9/30/23 23:59,700.3019906
10/1/23 23:59,700.9108384
10/2/23 23:59,701.5196862
10/3/23 23:59,702.128534
10/4/23 23:59,702.7373818
10/5/23 23:59,703.3462296
10/6/23 23:59,703.9550774
10/7/23 23:59,704.5639252
10/8/23 23:59,705.172773
10/9/23 23:59,705.7816208
10/10/23 23:59,706.3904687
10/11/23 23:59,706.9993165
10/12/23 23:59,707.6081643
10/13/23 23:59,708.2170121
10/14/23 23:59,708.8258599
