Date,Hi.80
3/20/23 23:59,1.554331382
3/21/23 23:59,1.558651332
3/22/23 23:59,1.562983912
3/23/23 23:59,1.567329166
3/24/23 23:59,1.571687136
3/25/23 23:59,1.576057865
3/26/23 23:59,1.580441397
3/27/23 23:59,1.584837774
3/28/23 23:59,1.589247041
3/29/23 23:59,1.593669241
3/30/23 23:59,1.598104417
3/31/23 23:59,1.602552614
4/1/23 23:59,1.607013876
4/2/23 23:59,1.611488245
4/3/23 23:59,1.615975768
4/4/23 23:59,1.620476488
4/5/23 23:59,1.624990449
4/6/23 23:59,1.629517697
4/7/23 23:59,1.634058275
4/8/23 23:59,1.638612229
4/9/23 23:59,1.643179604
4/10/23 23:59,1.647760444
4/11/23 23:59,1.652354795
4/12/23 23:59,1.656962702
4/13/23 23:59,1.661584211
4/14/23 23:59,1.666219368
4/15/23 23:59,1.670868217
4/16/23 23:59,1.675530805
4/17/23 23:59,1.680207178
4/18/23 23:59,1.684897382
4/19/23 23:59,1.689601463
4/20/23 23:59,1.694319468
4/21/23 23:59,1.699051443
4/22/23 23:59,1.703797435
4/23/23 23:59,1.708557489
4/24/23 23:59,1.713331655
4/25/23 23:59,1.718119978
4/26/23 23:59,1.722922505
4/27/23 23:59,1.727739284
4/28/23 23:59,1.732570363
4/29/23 23:59,1.737415788
4/30/23 23:59,1.742275608
5/1/23 23:59,1.747149871
5/2/23 23:59,1.752038624
5/3/23 23:59,1.756941915
5/4/23 23:59,1.761859794
5/5/23 23:59,1.766792308
5/6/23 23:59,1.771739505
5/7/23 23:59,1.776701435
5/8/23 23:59,1.781678146
5/9/23 23:59,1.786669688
5/10/23 23:59,1.791676109
5/11/23 23:59,1.796697458
5/12/23 23:59,1.801733786
5/13/23 23:59,1.806785141
5/14/23 23:59,1.811851573
5/15/23 23:59,1.816933132
5/16/23 23:59,1.822029869
5/17/23 23:59,1.827141832
5/18/23 23:59,1.832269073
5/19/23 23:59,1.837411641
5/20/23 23:59,1.842569588
5/21/23 23:59,1.847742964
5/22/23 23:59,1.85293182
5/23/23 23:59,1.858136206
5/24/23 23:59,1.863356175
5/25/23 23:59,1.868591777
5/26/23 23:59,1.873843063
5/27/23 23:59,1.879110086
5/28/23 23:59,1.884392897
5/29/23 23:59,1.889691548
5/30/23 23:59,1.895006091
5/31/23 23:59,1.900336578
6/1/23 23:59,1.905683061
6/2/23 23:59,1.911045594
6/3/23 23:59,1.916424228
6/4/23 23:59,1.921819017
6/5/23 23:59,1.927230013
6/6/23 23:59,1.93265727
6/7/23 23:59,1.938100841
6/8/23 23:59,1.943560779
6/9/23 23:59,1.949037138
6/10/23 23:59,1.954529972
6/11/23 23:59,1.960039334
6/12/23 23:59,1.965565279
6/13/23 23:59,1.971107861
6/14/23 23:59,1.976667134
6/15/23 23:59,1.982243152
6/16/23 23:59,1.987835972
6/17/23 23:59,1.993445646
6/18/23 23:59,1.999072232
6/19/23 23:59,2.004715782
6/20/23 23:59,2.010376354
6/21/23 23:59,2.016054002
6/22/23 23:59,2.021748783
6/23/23 23:59,2.027460752
6/24/23 23:59,2.033189964
6/25/23 23:59,2.038936477
6/26/23 23:59,2.044700347
6/27/23 23:59,2.05048163
6/28/23 23:59,2.056280382
6/29/23 23:59,2.062096661
6/30/23 23:59,2.067930524
7/1/23 23:59,2.073782028
7/2/23 23:59,2.079651231
7/3/23 23:59,2.085538189
7/4/23 23:59,2.091442961
7/5/23 23:59,2.097365604
7/6/23 23:59,2.103306176
7/7/23 23:59,2.109264737
7/8/23 23:59,2.115241343
7/9/23 23:59,2.121236054
7/10/23 23:59,2.127248929
7/11/23 23:59,2.133280026
7/12/23 23:59,2.139329405
7/13/23 23:59,2.145397124
7/14/23 23:59,2.151483244
7/15/23 23:59,2.157587823
7/16/23 23:59,2.163710922
7/17/23 23:59,2.169852601
7/18/23 23:59,2.17601292
7/19/23 23:59,2.182191939
7/20/23 23:59,2.188389718
7/21/23 23:59,2.194606319
7/22/23 23:59,2.200841803
7/23/23 23:59,2.20709623
7/24/23 23:59,2.213369662
7/25/23 23:59,2.219662159
7/26/23 23:59,2.225973785
7/27/23 23:59,2.232304601
7/28/23 23:59,2.238654667
7/29/23 23:59,2.245024048
7/30/23 23:59,2.251412805
7/31/23 23:59,2.257821001
8/1/23 23:59,2.264248699
8/2/23 23:59,2.27069596
8/3/23 23:59,2.27716285
8/4/23 23:59,2.28364943
8/5/23 23:59,2.290155765
8/6/23 23:59,2.296681918
8/7/23 23:59,2.303227954
8/8/23 23:59,2.309793935
8/9/23 23:59,2.316379927
8/10/23 23:59,2.322985994
8/11/23 23:59,2.3296122
8/12/23 23:59,2.336258611
8/13/23 23:59,2.342925292
8/14/23 23:59,2.349612307
8/15/23 23:59,2.356319722
8/16/23 23:59,2.363047604
8/17/23 23:59,2.369796018
8/18/23 23:59,2.376565029
8/19/23 23:59,2.383354704
8/20/23 23:59,2.39016511
8/21/23 23:59,2.396996314
8/22/23 23:59,2.403848381
8/23/23 23:59,2.41072138
8/24/23 23:59,2.417615377
8/25/23 23:59,2.42453044
8/26/23 23:59,2.431466636
8/27/23 23:59,2.438424034
8/28/23 23:59,2.445402702
8/29/23 23:59,2.452402708
8/30/23 23:59,2.459424119
8/31/23 23:59,2.466467006
9/1/23 23:59,2.473531438
9/2/23 23:59,2.480617482
9/3/23 23:59,2.487725208
9/4/23 23:59,2.494854687
9/5/23 23:59,2.502005988
9/6/23 23:59,2.50917918
9/7/23 23:59,2.516374334
9/8/23 23:59,2.523591521
9/9/23 23:59,2.53083081
9/10/23 23:59,2.538092274
9/11/23 23:59,2.545375982
9/12/23 23:59,2.552682006
9/13/23 23:59,2.560010418
